Best Epoch: 17, Val MSE: 1.0336745704403858e+16, Val RMSE: 101669787.56938493

SCENARIO,y,y_pred,Difference,Deviation
3536,2214097068.97,2275037952.0,-60940883.03000021,-2.752403401100656
3560,1657689296.98,1898292352.0,-240603055.01999998,-14.514363786889001
3580,2095409665.02,2204693504.0,-109283838.98000002,-5.21539252225206
3581,2092173204.63,2089115520.0,3057684.6300001144,0.14614873296500633
3592,2148045671.64,2101947776.0,46097895.63999987,2.146038897059616
3604,1823464953.71,1863329664.0,-39864710.28999996,-2.1862065519214777
3607,2196380766.63,2215531264.0,-19150497.369999886,-0.8719115401553668
3613,2038771427.19,1960619264.0,78152163.19000006,3.8332969624611475
3622,2052855169.78,2060861056.0,-8005886.220000029,-0.3899878733704337
3638,2364790173.11,2212266752.0,152523421.11000013,6.449765515957487
3644,2283166013.58,2272819968.0,10346045.579999924,0.4531446911202635
3657,2198119190.42,2171315712.0,26803478.420000076,1.2193823945861038
3662,2405024610.41,2380462848.0,24561762.409999847,1.021268651625675
3684,2330162727.51,2276140032.0,54022695.51000023,2.3184087047743915
3687,2198476618.05,2199898368.0,-1421749.9499998093,-0.06466977807846189
3688,1977640290.18,1849469312.0,128170978.18000007,6.481005611406423
3707,2312612909.81,2361332736.0,-48719826.19000006,-2.106700433234319
3736,1704761482.81,1834852224.0,-130090741.19000006,-7.631023020039631
3737,2366191750.54,2278541568.0,87650182.53999996,3.704272171517667
3775,1915060702.47,2085009152.0,-169948449.52999997,-8.874311363123084
3869,2263072570.9,2186700288.0,76372282.9000001,3.3747164753814167
3873,2107135109.06,2072116224.0,35018885.05999994,1.661919300258918
3901,2191298927.57,2104473088.0,86825839.57000017,3.962300098703743
3924,2089482412.17,2105296640.0,-15814227.829999924,-0.7568490520854061
3932,2188019855.46,2143609216.0,44410639.46000004,2.0297183021066934
3957,2259587667.41,2192988416.0,66599251.40999985,2.947407280122824
4001,1857637394.76,1848555136.0,9082258.75999999,0.4889145096679853
4032,2242137955.75,2256495104.0,-14357148.25,-0.6403329560155233
4045,2311827480.21,2276882944.0,34944536.21000004,1.5115546687257897
4085,2096987484.8,2119511296.0,-22523811.200000048,-1.0741032725881172
4086,2123799882.94,2072800128.0,50999754.94000006,2.4013446534991103
4089,2019802290.56,1942796672.0,77005618.55999994,3.812532489932456
4110,2140861440.63,2197727488.0,-56866047.369999886,-2.656222691052144
4115,2007259486.15,2041392384.0,-34132897.849999905,-1.7004726138058064
4123,1558432679.41,1737184128.0,-178751448.5899999,-11.469949966505618
4128,2213107299.19,2236363008.0,-23255708.809999943,-1.0508170488846862
4163,2095335912.96,2131320960.0,-35985047.03999996,-1.717387976668871
4171,2161576458.09,2249086976.0,-87510517.90999985,-4.048458132604081
4183,2215606789.76,2135875200.0,79731589.76000023,3.598634474695618
4244,2003357568.28,2166171648.0,-162814079.72000003,-8.127060405885778
4255,2250877991.82,2212937472.0,37940519.82000017,1.6855875777310558
4297,1733411185.34,1957763712.0,-224352526.6600001,-12.942833677169013
4329,2052992513.11,2022307072.0,30685441.109999895,1.4946689242190998
4336,2043830942.02,1951997696.0,91833246.01999998,4.493191884512596
4367,2239917397.34,2246220544.0,-6303146.659999847,-0.2814008528834639
4412,2319710571.78,2280828160.0,38882411.78000021,1.6761751337868107
4415,2013776410.63,1989833472.0,23942938.630000114,1.1889571505363739
4449,2010540521.15,1983783680.0,26756841.150000095,1.3308282458637326
4452,2155809810.67,2092320256.0,63489554.67000008,2.945044333491936
4453,2175497162.57,2197863424.0,-22366261.42999983,-1.0280988555083972
4457,2245981198.92,2254490624.0,-8509425.079999924,-0.37887338879291405
4467,2130223429.45,2053995520.0,76227909.45000005,3.5783997301016095
4471,2055974968.71,2062067712.0,-6092743.289999962,-0.2963432620885842
4481,2227547701.53,2207315456.0,20232245.53000021,0.908274400413675
4486,1620768491.07,1814608384.0,-193839892.93000007,-11.959752055768973
4514,2181445882.18,2113642880.0,67803002.17999983,3.108167969413102
4532,2041666102.67,2028885760.0,12780342.670000076,0.6259761404319009
4558,2130496463.41,2122084224.0,8412239.410000086,0.39484878545800267
4574,2159492103.06,2018026112.0,141465991.05999994,6.550891798101167
4577,2040879675.16,2010186496.0,30693179.160000086,1.5039190959454194
4587,1546683176.05,1521054720.0,25628456.049999952,1.6569945575700409
4589,2135492913.83,2228136960.0,-92644046.17000008,-4.338297990595683
4600,2120638093.09,2131549952.0,-10911858.910000086,-0.51455545128402
4631,2150279687.83,2195007488.0,-44727800.17000008,-2.0800922048953585
4673,2136297787.51,2261928448.0,-125630660.49000001,-5.880765370095292
4684,2208934055.09,2207267840.0,1666215.0900001526,0.07543073031812463
4727,1993316741.07,2039667200.0,-46350458.93000007,-2.325293214821415
4805,2151412827.2,2204407808.0,-52994980.80000019,-2.463264145773993
4813,1966866437.55,1984286720.0,-17420282.450000048,-0.8856871070360721
4816,1815280044.1,1986092288.0,-170812243.9000001,-9.409691053188839
4831,2233786453.02,2259619840.0,-25833386.98000002,-1.1564841816044769
4839,1833100321.01,2033557504.0,-200457182.99,-10.935418028815372
4849,2151385801.92,2122717184.0,28668617.920000076,1.3325651723839966
4851,2188812173.96,2213321472.0,-24509298.03999996,-1.1197533681319822
4870,1990397975.82,1941481728.0,48916247.81999993,2.4576114131068447
4906,2291435095.9,2279662336.0,11772759.900000095,0.5137723482137793
4913,2314789476.07,2235678464.0,79111012.07000017,3.41763313199061
4917,2050737276.98,1890356864.0,160380412.98000002,7.8206221138274135
4949,2261457045.72,2232214272.0,29242773.71999979,1.2930943691963652
4960,1964153132.32,2031305344.0,-67152211.68000007,-3.4188888114177662
4968,2148074548.22,2169093888.0,-21019339.78000021,-0.9785200330881378
5005,2118983670.21,2058887168.0,60096502.21000004,2.83610029916107
5009,2206293217.9,2152244992.0,54048225.900000095,2.449729957083602
5022,2053173677.33,2039781504.0,13392173.329999924,0.6522669503251889
5024,2003022139.85,2095647232.0,-92625092.1500001,-4.624267016685922
5038,1886413326.5,1927277568.0,-40864241.5,-2.1662400771849084
5077,1623801883.57,1610194432.0,13607451.569999933,0.837999494130611
5093,2133744128.79,2003324416.0,130419712.78999996,6.112247060473842
5132,2119898607.59,2028710912.0,91187695.58999991,4.301512122490913
5155,1960888266.74,2109351552.0,-148463285.26,-7.571226151851169
5163,1936504762.3,1965740928.0,-29236165.700000048,-1.5097389001654742
5167,2002191297.01,2120985344.0,-118794046.99000001,-5.933201645986711
5184,2105445314.48,2137087232.0,-31641917.51999998,-1.5028610480825932
5195,2213574758.77,2274571008.0,-60996249.23000002,-2.7555540642274643
5208,2058107217.12,2095894272.0,-37787054.880000114,-1.8360100273530553
5215,2067131927.33,2104865280.0,-37733352.67000008,-1.8253964428258898
5223,2012904673.46,2042320256.0,-29415582.53999996,-1.4613500046893553
5225,2003577383.33,1903414528.0,100162855.32999992,4.999200737808616
5226,2084608501.83,2069882752.0,14725749.829999924,0.7064036156943972
5283,2006702620.16,2024079872.0,-17377251.839999914,-0.8659604898813745
5293,2244414059.35,2222920192.0,21493867.349999905,0.9576605199231687
5309,2219832681.9,2215216128.0,4616553.900000095,0.20796855265905415
5313,2316845681.05,2354398464.0,-37552782.94999981,-1.6208581890953047
5367,2054913756.14,2097081216.0,-42167459.859999895,-2.052030637977152
5377,2094011844.67,2080740864.0,13270980.670000076,0.6337586248033606
5395,2278506741.9,2159225344.0,119281397.9000001,5.2350689030893
5423,2116552911.06,2091971840.0,24581071.059999943,1.161372859216139
5452,2223132227.24,2237843712.0,-14711484.760000229,-0.6617458277893086
5464,2189627450.22,2235895552.0,-46268101.78000021,-2.113058172309243
5476,2003793469.32,2104494208.0,-100700738.68000007,-5.025504884701192
5484,2212215832.95,2283771648.0,-71555815.05000019,-3.2345765717886663
5499,2147485800.83,2129482624.0,18003176.829999924,0.8383374094041378
5502,2211434407.33,2251592960.0,-40158552.67000008,-1.815950431850518
5510,1800488966.01,1917416832.0,-116927865.99000001,-6.494228412247352
5527,2180081812.87,2170485504.0,9596308.869999886,0.44018113510000284
5582,2193407690.23,2185130240.0,8277450.230000019,0.3773785542409605
5599,2109722241.35,2056326016.0,53396225.349999905,2.5309599673098173
5620,2017772741.13,2025033472.0,-7260730.869999886,-0.35983888185216073
5641,2275021090.12,2125833472.0,149187618.1199999,6.557636707980176
5642,2004568018.55,2074281600.0,-69713581.45000005,-3.4777358914678893
5660,1930385951.62,1973605504.0,-43219552.380000114,-2.2389073202553003
