Best Epoch: 32, Val MSE: 5.0734993943080504e+16, Val RMSE: 225244298.3586499

SCENARIO,y,y_pred,Difference,Deviation
2102,19839726.06,1625764096.0,-1605924369.94,-8094.488628942289
2141,1303881179.38,1427287040.0,-123405860.61999989,-9.464502024538753
2143,1655769797.77,1660497664.0,-4727866.230000019,-0.2855388615233552
2148,1263614678.35,1375444608.0,-111829929.6500001,-8.850002422892487
2163,1992508916.91,1882196480.0,110312436.91000009,5.53635850629334
2189,1842506506.75,1874037888.0,-31531381.25,-1.7113307950058885
2194,1480457819.92,1491229824.0,-10772004.079999924,-0.7276130353097134
2229,2297228715.79,2295565824.0,1662891.7899999619,0.07238686242123286
2239,1633000014.97,1716922496.0,-83922481.02999997,-5.139159844498943
2265,2253722261.98,2297464832.0,-43742570.01999998,-1.940903311731504
2296,2172160880.1,2209392640.0,-37231759.900000095,-1.7140424653208033
2315,-2897108280.49,-3405160960.0,508052679.5100002,-17.536544385702808
2326,228279557.59,878531008.0,-650251450.41,-284.84874303895396
2336,604949010.89,854910592.0,-249961581.11,-41.31944620295468
2359,2126067357.69,1902575360.0,223491997.69000006,10.511990454188952
2421,825498936.61,865278592.0,-39779655.389999986,-4.818862099733212
2431,1924189328.08,1944256640.0,-20067311.920000076,-1.0428969554687064
2489,1929130332.68,1928119040.0,1011292.6800000668,0.05242220615520319
2513,1864425889.87,1969583744.0,-105157854.13000011,-5.640227090889218
2546,1983906877.75,2040981760.0,-57074882.25,-2.8768932095608286
2550,1514578306.15,1601940352.0,-87362045.8499999,-5.768077193187249
2564,2358596654.08,2345333760.0,13262894.079999924,0.5623214150269064
2565,-2853172579.66,-1548145408.0,-1305027171.6599998,45.73951050011543
2590,2057973763.54,2063067392.0,-5093628.460000038,-0.24750696778749462
2595,2282670430.88,2289427200.0,-6756769.119999886,-0.2960028319723343
2639,1949539010.43,1828811008.0,120728002.43000007,6.192643583129517
2654,1673251434.91,1711476608.0,-38225173.089999914,-2.2844847040012217
2677,2236767273.63,2391322624.0,-154555350.3699999,-6.909764470899801
2718,2191417276.08,2295355392.0,-103938115.92000008,-4.742963243674168
2719,1836130559.77,1906668288.0,-70537728.23000002,-3.8416510119430622
2751,2106921147.17,2092990720.0,13930427.170000076,0.6611745858980682
2766,1717250081.85,1560053632.0,157196449.8499999,9.153963741882695
2808,2007444925.2,1933385856.0,74059069.20000005,3.6892204747595554
2833,2123200056.22,2252614912.0,-129414855.77999997,-6.0952737543913456
