epoch,loss,mean_absolute_percentage_error,val_loss,val_mean_absolute_percentage_error
383,416388990.2349474,0.001853666665326608,13410238672.479042,0.009067828789308757
384,394507899.54694736,0.0018187661982680622,12819170256.99002,0.00897622782320617
385,319553108.7225263,0.0016141876371479349,13108639204.407187,0.008995714998932298
386,424798714.2063158,0.0018886841413025793,13391929462.546906,0.009125211895136777
387,604172717.4602106,0.0021648784581767885,13371853797.429142,0.009094790919886497
388,680201367.1208421,0.002297214163173186,13753709030.451097,0.009482706049289889
389,714243953.6774737,0.0023852031277982813,13170984771.96008,0.009257281451911745
390,459649217.6168421,0.0018680961498696554,13187590377.005987,0.009134106163284974
391,411973126.62905264,0.0017930143838258165,13131990332.806387,0.009069589922156281
392,468131406.28210527,0.0019374650358957679,13100038928.862276,0.009073434432897858
393,391744083.84673685,0.0017693981779739261,13117558252.582834,0.009124787310565898
394,359827867.33810526,0.00167419244897993,13674822298.315369,0.009388825434172701
395,621787550.3696842,0.0022632295469704427,13770762125.540918,0.009271070403892717
396,570810825.8896842,0.0020931888090838725,13192881145.868263,0.00889999804806388
397,511535418.74526316,0.0020463584044850187,12744122453.84431,0.008852083747184086
398,404743218.87663156,0.0017942878203956705,13154609147.912176,0.009036149513608442
399,517933407.8248421,0.0019394605304849776,12846032201.06986,0.008934329477642586
400,493682452.18357897,0.0019983577637099907,12915799131.976048,0.008961426127635076
